 101  24
  1  2  3  4  5  6  7  8  9 10 11 12 19 22 23 26 32 38 39 51 52 54 56 58
  6.38832E-08  2.13359E-08  1.36096E-08  1.12440E-08  1.06036E-08  1.04647E-08
  1.04647E-08  1.05220E-08  1.06352E-08  1.11334E-08  1.17946E-08  1.22014E-08
  1.22311E-08  1.17346E-08  1.07708E-08  9.76233E-09  8.40836E-09  7.17192E-09
  5.69338E-09  4.55753E-09  3.60838E-09  2.88726E-09  2.30768E-09  1.83226E-09
  1.46844E-09  1.19339E-09  9.82135E-10  8.13944E-10  6.59759E-10  4.93918E-10
  4.14197E-10  3.62449E-10  3.28210E-10  3.05134E-10  2.87413E-10  2.74253E-10
  2.63096E-10  2.57015E-10  2.52220E-10  2.50136E-10  2.50281E-10  2.56164E-10
  2.62280E-10  2.69712E-10  2.77171E-10  2.83820E-10  2.90407E-10  2.96093E-10
  3.01083E-10  3.05779E-10  3.07371E-10  3.08936E-10  3.09966E-10  3.10340E-10
  3.10708E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10
  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10
  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10
  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10
  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10
  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10
  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10
  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10  3.10834E-10
  1.38154E-11  4.34653E-11  8.08404E-11  1.04374E-10  1.13308E-10  1.13422E-10
  1.05240E-10  9.45871E-11  8.23429E-11  6.69935E-11  5.25291E-11  4.23540E-11
  3.55707E-11  3.11682E-11  2.86703E-11  2.69128E-11  2.61772E-11  2.57298E-11
  2.62867E-11  2.68927E-11  2.79559E-11  2.90101E-11  3.02485E-11  3.17813E-11
  3.33250E-11  3.48033E-11  3.62177E-11  3.76358E-11  3.92651E-11  4.15667E-11
  4.39945E-11  4.65866E-11  4.94775E-11  5.37511E-11  5.89235E-11  6.51143E-11
  7.20471E-11  8.09080E-11  9.01487E-11  9.89538E-11  1.07364E-10  1.13482E-10
  1.19365E-10  1.23128E-10  1.26916E-10  1.27173E-10  1.27173E-10  1.26598E-10
  1.25618E-10  1.24707E-10  1.24279E-10  1.23863E-10  1.23671E-10  1.23750E-10
